Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_Index,Wear_Intensity,Thermal_Stress_Index,Failure Probability,Equipment Health Risk Index,Risk Level
299.2,310.6,1675,33.3,28,55777.49999999999,932.3999999999999,10342.98,0.0005873715124816446,0.05873715124816446,Healthy
299.7,311.2,1616,42.3,180,68356.79999999999,7613.999999999999,13163.759999999998,0.0005873715124816446,0.05873715124816446,Healthy
299.9,311.3,1522,45.7,153,69555.40000000001,6992.1,14226.410000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.3,307.9,1579,34.4,193,54317.6,6639.2,10591.759999999998,0.0005873715124816446,0.05873715124816446,Healthy
300.9,312.1,1851,23.0,156,42573.0,3588.0,7178.3,0.0005873715124816446,0.05873715124816446,Healthy
300.8,312.0,1477,37.3,164,55092.1,6117.2,11637.599999999999,0.0005873715124816446,0.05873715124816446,Healthy
300.9,312.1,1462,46.0,166,67252.0,7636.0,14356.6,0.0005873715124816446,0.05873715124816446,Healthy
297.5,308.4,1403,44.3,25,62152.899999999994,1107.5,13662.119999999999,0.0005873715124816446,0.05873715124816446,Healthy
301.0,312.1,1664,28.4,168,47257.6,4771.2,8863.64,0.0005873715124816446,0.05873715124816446,Healthy
300.8,311.9,1414,41.1,171,58115.4,7028.1,12819.09,0.0005873715124816446,0.05873715124816446,Healthy
300.9,312.0,1500,44.2,188,66300.0,8309.6,13790.400000000001,0.0005873715124816446,0.05873715124816446,Healthy
301.0,312.1,1675,30.7,200,51422.5,6140.0,9581.470000000001,0.0005873715124816446,0.05873715124816446,Healthy
300.5,311.9,1670,26.3,89,43921.0,2340.7000000000003,8202.97,0.0005873715124816446,0.05873715124816446,Healthy
300.5,312.0,1867,23.0,103,42941.0,2369.0,7176.0,0.0005873715124816446,0.05873715124816446,Healthy
300.3,311.7,1571,31.2,123,49015.2,3837.6,9725.039999999999,0.0005873715124816446,0.05873715124816446,Healthy
300.1,311.3,1676,30.3,151,50782.8,4575.3,9432.390000000001,0.0005873715124816446,0.05873715124816446,Healthy
300.3,311.7,1682,27.8,178,46759.6,4948.400000000001,8665.26,0.0005873715124816446,0.05873715124816446,Healthy
299.6,310.9,1533,31.8,91,48749.4,2893.8,9886.619999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.7,311.1,1618,30.3,125,49025.4,3787.5,9426.330000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.2,307.9,1530,35.9,197,54927.0,7072.299999999999,11053.609999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.8,311.2,1745,26.3,150,45893.5,3945.0,8184.5599999999995,0.0005873715124816446,0.05873715124816446,Healthy
298.7,310.1,1558,37.6,44,58580.8,1654.4,11659.760000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.5,1717,26.9,17,46187.299999999996,457.29999999999995,8352.449999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.8,1422,40.7,85,57875.4,3459.5000000000005,12608.86,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.9,1434,53.0,144,76002.0,7632.0,16424.699999999997,0.0005873715124816446,0.05873715124816446,Healthy
297.2,307.9,1687,30.4,82,51284.799999999996,2492.7999999999997,9360.159999999998,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.7,1667,30.4,92,50676.799999999996,2796.7999999999997,9414.88,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.4,1671,31.8,108,53137.8,3434.4,9838.92,0.0005873715124816446,0.05873715124816446,Healthy
298.5,309.6,1861,26.9,130,50060.899999999994,3497.0,8328.24,0.0005873715124816446,0.05873715124816446,Healthy
297.3,307.9,1628,30.2,80,49165.6,2416.0,9298.58,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.0,1403,45.0,77,63135.0,3465.0,13860.0,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.8,1496,37.7,134,56399.200000000004,5051.8,11679.460000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.8,1842,20.1,142,37024.200000000004,2854.2000000000003,6226.9800000000005,0.0005873715124816446,0.05873715124816446,Healthy
298.8,310.1,1585,31.3,147,49610.5,4601.1,9706.130000000001,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1634,33.6,27,54902.4,907.2,10409.28,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.2,1971,23.2,155,45727.2,3596.0,7196.639999999999,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.0,1447,49.0,61,70903.0,2989.0,15092.0,0.0005873715124816446,0.05873715124816446,Healthy
299.1,310.4,1505,46.1,176,69380.5,8113.6,14309.439999999999,0.0005873715124816446,0.05873715124816446,Healthy
299.0,310.3,1827,28.0,178,51156.0,4984.0,8688.4,0.0005873715124816446,0.05873715124816446,Healthy
298.6,309.9,1818,24.9,9,45268.2,224.1,7716.509999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.4,309.9,1725,27.8,21,47955.0,583.8000000000001,8615.22,0.0005873715124816446,0.05873715124816446,Healthy
298.6,310.0,1512,37.5,27,56700.0,1012.5,11625.0,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.9,1651,29.5,42,48704.5,1239.0,9142.05,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.0,1776,25.7,51,45643.2,1310.7,7967.0,0.0005873715124816446,0.05873715124816446,Healthy
298.9,310.0,1719,27.3,58,46928.700000000004,1583.4,8463.0,0.0005873715124816446,0.05873715124816446,Healthy
297.9,309.1,1488,37.3,30,55502.399999999994,1119.0,11529.43,0.0005873715124816446,0.05873715124816446,Healthy
296.9,307.6,1435,45.0,119,64575.0,5355.0,13842.000000000002,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.7,1740,28.5,152,49590.0,4332.0,8826.449999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.7,1449,48.8,147,70711.2,7173.599999999999,15113.359999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.7,1751,29.6,160,51829.600000000006,4736.0,9167.12,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.7,1424,49.6,129,70630.40000000001,6398.400000000001,15361.119999999999,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1490,35.9,171,53491.0,6138.9,11121.82,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.6,1452,42.7,180,62000.4,7686.000000000001,13219.920000000002,0.0005873715124816446,0.05873715124816446,Healthy
297.0,307.6,1575,37.4,98,58905.0,3665.2,11504.24,0.0005873715124816446,0.05873715124816446,Healthy
296.9,307.5,1556,31.2,116,48547.2,3619.2,9594.0,0.0005873715124816446,0.05873715124816446,Healthy
298.7,309.5,1453,40.4,108,58701.2,4363.2,12503.8,0.0005873715124816446,0.05873715124816446,Healthy
297.0,307.8,1396,50.0,96,69800.0,4800.0,15390.0,0.0005873715124816446,0.05873715124816446,Healthy
298.8,309.8,1551,36.6,15,56766.600000000006,549.0,11338.68,0.0005873715124816446,0.05873715124816446,Healthy
297.1,307.8,1636,30.3,90,49570.8,2727.0,9326.34,0.0005873715124816446,0.05873715124816446,Healthy
298.9,309.8,1836,22.8,18,41860.8,410.40000000000003,7063.4400000000005,0.0005873715124816446,0.05873715124816446,Healthy
297.4,308.5,1295,52.1,130,67469.5,6773.0,16072.85,0.0004830917874396135,0.04830917874396135,Healthy
298.2,309.1,1350,52.0,136,70200.0,7072.0,16073.2,0.0004830917874396135,0.04830917874396135,Healthy
298.4,310.0,1559,44.2,23,68907.8,1016.6,13702.0,0.0004830917874396135,0.04830917874396135,Healthy
299.3,310.6,1443,45.7,97,65945.1,4432.900000000001,14194.420000000002,0.0004830917874396135,0.04830917874396135,Healthy
298.1,307.8,1379,49.1,135,67708.90000000001,6628.5,15112.980000000001,0.0004830917874396135,0.04830917874396135,Healthy
298.1,308.9,1351,52.4,102,70792.4,5344.8,16186.359999999999,0.0004830917874396135,0.04830917874396135,Healthy
297.5,308.6,1352,52.6,12,71115.2,631.2,16232.360000000002,0.0004830917874396135,0.04830917874396135,Healthy
300.3,311.8,1567,37.7,180,59075.9,6786.000000000001,11754.86,0.0004830917874396135,0.04830917874396135,Healthy
300.4,311.7,1459,45.6,3,66530.40000000001,136.8,14213.52,0.0004830917874396135,0.04830917874396135,Healthy
298.6,309.5,1568,36.7,182,57545.600000000006,6679.400000000001,11358.650000000001,0.0004830917874396135,0.04830917874396135,Healthy
298.8,309.7,1609,40.4,169,65003.6,6827.599999999999,12511.88,0.0004830917874396135,0.04830917874396135,Healthy
298.9,310.1,1523,39.1,53,59549.3,2072.3,12124.910000000002,0.0004830917874396135,0.04830917874396135,Healthy
297.7,308.8,2089,19.1,111,39899.9,2120.1000000000004,5898.080000000001,0.0004830917874396135,0.04830917874396135,Healthy
297.4,308.4,1340,52.6,15,70484.0,789.0,16221.84,0.0004830917874396135,0.04830917874396135,Healthy
297.5,308.4,1440,35.9,13,51696.0,466.7,11071.56,0.0004830917874396135,0.04830917874396135,Healthy
297.9,309.1,1435,44.7,8,64144.50000000001,357.6,13816.770000000002,0.0004830917874396135,0.04830917874396135,Healthy
297.5,308.6,1486,45.9,78,68207.4,3580.2,14164.74,0.0004830917874396135,0.04830917874396135,Healthy
297.0,307.7,1261,51.1,130,64437.1,6643.0,15723.47,0.0004830917874396135,0.04830917874396135,Healthy
297.2,307.9,1456,44.9,85,65374.4,3816.5,13824.71,0.0,0.0,Healthy
298.8,309.7,1589,35.3,149,56091.7,5259.7,10932.409999999998,0.0,0.0,Healthy
298.9,310.1,1458,44.3,156,64589.399999999994,6910.799999999999,13737.43,0.0,0.0,Healthy
296.7,307.4,1661,34.2,109,56806.200000000004,3727.8,10513.08,0.0,0.0,Healthy
298.8,309.7,1480,38.1,157,56388.0,5981.7,11799.57,0.0,0.0,Healthy
298.8,309.7,1499,40.3,154,60409.7,6206.2,12480.909999999998,0.0,0.0,Healthy
296.7,307.4,1535,34.6,114,53111.0,3944.4,10636.039999999999,0.0,0.0,Healthy
298.9,310.0,1515,42.9,170,64993.5,7293.0,13299.0,0.0,0.0,Healthy
298.9,310.1,1655,31.5,172,52132.5,5418.0,9768.150000000001,0.0,0.0,Healthy
298.9,310.1,1495,42.9,175,64135.5,7507.5,13303.29,0.0,0.0,Healthy
298.9,310.2,1623,37.2,177,60375.600000000006,6584.400000000001,11539.44,0.0,0.0,Healthy
298.8,309.9,1629,31.9,49,51965.1,1563.1,9885.81,0.0,0.0,Healthy
298.8,309.7,1953,20.6,25,40231.8,515.0,6379.820000000001,0.0,0.0,Healthy
298.8,310.1,1574,36.2,181,56978.8,6552.200000000001,11225.62,0.0,0.0,Healthy
298.8,310.0,1611,32.4,183,52196.399999999994,5929.2,10044.0,0.0,0.0,Healthy
297.0,307.6,1513,42.4,124,64151.2,5257.599999999999,13042.24,0.0,0.0,Healthy
298.8,309.7,1529,44.0,136,67276.0,5984.0,13626.8,0.0,0.0,Healthy
298.8,309.7,1505,39.0,131,58695.0,5109.0,12078.3,0.0,0.0,Healthy
297.0,307.7,1502,39.4,126,59178.799999999996,4964.4,12123.38,0.0,0.0,Healthy
298.6,309.5,1523,34.2,119,52086.600000000006,4069.8,10584.900000000001,0.0,0.0,Healthy
298.7,309.5,1500,38.8,116,58199.99999999999,4500.799999999999,12008.599999999999,0.0,0.0,Healthy
297.2,307.9,1541,35.7,169,55013.700000000004,6033.3,10992.03,0.0,0.0,Healthy
298.9,310.1,1442,42.9,153,61861.799999999996,6563.7,13303.29,0.0,0.0,Healthy
298.7,309.7,1510,40.6,162,61306.0,6577.2,12573.82,0.0,0.0,Healthy
298.8,309.8,1437,48.2,164,69263.40000000001,7904.8,14932.36,0.0,0.0,Healthy
298.8,310.0,1528,36.7,147,56077.600000000006,5394.900000000001,11377.0,0.0,0.0,Healthy
298.9,309.8,1534,42.1,23,64581.4,968.3000000000001,13042.580000000002,0.0,0.0,Healthy
298.9,309.8,1390,49.9,21,69361.0,1047.8999999999999,15459.02,0.0,0.0,Healthy
297.1,307.9,1496,44.7,88,66871.2,3933.6000000000004,13763.13,0.0,0.0,Healthy
298.9,309.9,1500,44.2,115,66300.0,5083.0,13697.58,0.0,0.0,Healthy
298.9,309.9,1517,36.6,117,55522.200000000004,4282.2,11342.34,0.0,0.0,Healthy
297.1,307.8,1536,40.4,92,62054.399999999994,3716.7999999999997,12435.12,0.0,0.0,Healthy
298.6,309.6,1540,35.8,5,55131.99999999999,179.0,11083.68,0.0,0.0,Healthy
298.8,309.8,1490,40.6,124,60494.0,5034.400000000001,12577.880000000001,0.0,0.0,Healthy
299.1,310.1,1429,42.9,96,61304.1,4118.4,13303.29,0.0,0.0,Healthy
298.6,309.6,1525,42.4,2,64660.0,84.8,13127.04,0.0,0.0,Healthy
298.7,309.7,1547,37.4,0,57857.799999999996,0.0,11582.779999999999,0.0,0.0,Healthy
296.9,307.6,1514,35.7,100,54049.8,3570.0000000000005,10981.320000000002,0.0,0.0,Healthy
298.7,309.7,1881,21.7,29,40817.7,629.3,6720.49,0.0,0.0,Healthy
298.7,309.6,1665,31.1,178,51781.5,5535.8,9628.560000000001,0.0,0.0,Healthy
298.7,309.7,1601,35.7,176,57155.700000000004,6283.200000000001,11056.29,0.0,0.0,Healthy
298.8,309.8,1461,39.4,141,57563.4,5555.4,12206.12,0.0,0.0,Healthy
299.0,310.0,1486,34.6,91,51415.6,3148.6,10726.0,0.0,0.0,Healthy
296.8,307.4,1455,49.9,102,72604.5,5089.8,15339.259999999998,0.0,0.0,Healthy
298.8,309.6,1442,50.0,104,72100.0,5200.0,15480.000000000002,0.0,0.0,Healthy
296.8,307.5,1474,42.4,107,62497.6,4536.8,13038.0,0.0,0.0,Healthy
298.0,309.1,1557,36.4,65,56674.799999999996,2366.0,11251.24,0.0,0.0,Healthy
298.7,309.7,1565,39.3,94,61504.49999999999,3694.2,12171.21,0.0,0.0,Healthy
299.0,310.1,1699,32.9,87,55897.1,2862.2999999999997,10202.29,0.0,0.0,Healthy
297.2,307.9,1825,24.6,142,44895.0,3493.2000000000003,7574.34,0.0,0.0,Healthy
298.9,310.6,1679,35.8,14,60108.2,501.19999999999993,11119.48,0.0,0.0,Healthy
298.8,310.6,1640,33.8,9,55431.99999999999,304.2,10498.28,0.0,0.0,Healthy
298.9,310.6,1585,38.1,7,60388.5,266.7,11833.86,0.0,0.0,Healthy
298.7,309.7,1697,29.8,74,50570.6,2205.2000000000003,9229.06,0.0,0.0,Healthy
298.7,309.6,1738,27.3,79,47447.4,2156.7000000000003,8452.080000000002,0.0,0.0,Healthy
297.2,308.1,1474,44.3,152,65298.2,6733.599999999999,13648.83,0.0,0.0,Healthy
298.5,309.5,1535,39.8,87,61092.99999999999,3462.6,12318.099999999999,0.0,0.0,Healthy
298.8,310.6,1651,33.3,0,54978.299999999996,0.0,10342.98,0.0,0.0,Healthy
298.6,309.5,1483,43.2,92,64065.600000000006,3974.4,13370.400000000001,0.0,0.0,Healthy
299.2,310.8,1502,39.8,177,59779.6,7044.599999999999,12369.84,0.0,0.0,Healthy
298.5,309.4,1573,36.0,97,56628.0,3492.0,11138.4,0.0,0.0,Healthy
297.3,308.1,1506,36.0,150,54216.0,5400.0,11091.6,0.0,0.0,Healthy
298.5,309.3,1590,33.9,107,53901.0,3627.2999999999997,10485.27,0.0,0.0,Healthy
298.5,309.3,1623,33.1,109,53721.3,3607.9,10237.83,0.0,0.0,Healthy
298.4,309.3,1694,30.9,111,52344.6,3429.8999999999996,9557.37,0.0,0.0,Healthy
298.4,309.2,1597,33.5,116,53499.5,3886.0,10358.199999999999,0.0,0.0,Healthy
298.5,309.3,1471,44.7,119,65753.7,5319.3,13825.710000000001,0.0,0.0,Healthy
298.5,309.3,1551,34.7,121,53819.700000000004,4198.700000000001,10732.710000000001,0.0,0.0,Healthy
297.2,308.1,1554,41.3,147,64180.2,6071.099999999999,12724.53,0.0,0.0,Healthy
298.4,309.3,1496,45.6,129,68217.6,5882.400000000001,14104.080000000002,0.0,0.0,Healthy
298.9,310.5,1525,38.5,27,58712.5,1039.5,11954.25,0.0,0.0,Healthy
297.3,308.1,1566,35.7,156,55906.200000000004,5569.200000000001,10999.170000000002,0.0,0.0,Healthy
298.8,310.2,1595,33.1,34,52794.5,1125.4,10267.62,0.0,0.0,Healthy
298.6,309.6,1449,42.5,16,61582.5,680.0,13158.000000000002,0.0,0.0,Healthy
297.1,307.8,1443,43.9,137,63347.7,6014.3,13512.42,0.0,0.0,Healthy
298.8,309.9,1739,30.6,83,53213.4,2539.8,9482.94,0.0,0.0,Healthy
298.5,309.7,1613,36.7,0,59197.100000000006,0.0,11365.99,0.0,0.0,Healthy
298.8,310.0,1529,38.5,77,58866.5,2964.5,11935.0,0.0,0.0,Healthy
298.6,309.7,1703,26.1,5,44448.3,130.5,8083.17,0.0,0.0,Healthy
298.6,309.7,1925,22.1,7,42542.5,154.70000000000002,6844.37,0.0,0.0,Healthy
298.7,309.9,1465,39.7,72,58160.50000000001,2858.4,12303.03,0.0,0.0,Healthy
298.7,310.0,1459,40.2,69,58651.8,2773.8,12462.0,0.0,0.0,Healthy
298.6,309.6,1472,39.1,14,57555.200000000004,547.4,12105.36,0.0,0.0,Healthy
298.6,309.6,1563,35.0,21,54705.0,735.0,10836.0,0.0,0.0,Healthy
298.7,310.0,1637,31.8,42,52056.6,1335.6000000000001,9858.0,0.0,0.0,Healthy
298.6,309.6,1611,35.7,23,57512.700000000004,821.1,11052.720000000001,0.0,0.0,Healthy
298.7,310.1,1549,42.5,61,65832.5,2592.5,13179.250000000002,0.0,0.0,Healthy
298.6,309.5,1584,31.8,27,50371.200000000004,858.6,9842.1,0.0,0.0,Healthy
298.8,310.2,1504,41.0,51,61664.0,2091.0,12718.199999999999,0.0,0.0,Healthy
298.5,309.5,1561,34.8,35,54322.799999999996,1218.0,10770.599999999999,0.0,0.0,Healthy
298.5,309.4,1560,37.9,37,59124.0,1402.3,11726.259999999998,0.0,0.0,Healthy
298.7,310.1,1641,31.1,49,51035.100000000006,1523.9,9644.11,0.0,0.0,Healthy
298.7,310.1,1644,34.1,46,56060.4,1568.6000000000001,10574.410000000002,0.0,0.0,Healthy
297.3,308.1,1554,42.4,158,65889.59999999999,6699.2,13063.44,0.0,0.0,Healthy
298.8,309.8,1463,40.0,90,58520.0,3600.0,12392.0,0.0,0.0,Healthy
298.9,310.0,1482,41.1,82,60910.200000000004,3370.2000000000003,12741.0,0.0,0.0,Healthy
299.0,310.1,1705,30.1,84,51320.5,2528.4,9334.01,0.0,0.0,Healthy
298.6,309.9,1630,30.6,2,49878.0,61.2,9482.94,0.0,0.0,Healthy
298.7,309.8,1469,38.4,62,56409.6,2380.7999999999997,11896.32,0.0,0.0,Healthy
299.2,310.3,1507,41.3,158,62239.1,6525.4,12815.39,0.0,0.0,Healthy
299.2,310.3,1463,38.9,160,56910.7,6224.0,12070.67,0.0,0.0,Healthy
298.7,309.8,1475,40.5,59,59737.5,2389.5,12546.9,0.0,0.0,Healthy
297.2,308.0,1478,42.5,56,62815.0,2380.0,13090.0,0.0,0.0,Healthy
299.4,310.5,1514,36.1,169,54655.4,6100.900000000001,11209.050000000001,0.0,0.0,Healthy
297.6,308.6,1526,42.1,57,64244.6,2399.7000000000003,12992.060000000001,0.0,0.0,Healthy
298.6,309.9,1556,38.6,36,60061.600000000006,1389.6000000000001,11962.14,0.0,0.0,Healthy
299.4,310.4,1509,40.6,175,61265.4,7105.0,12602.24,0.0,0.0,Healthy
298.6,310.0,1522,40.3,32,61336.6,1289.6,12493.0,0.0,0.0,Healthy
298.6,309.9,1564,37.1,30,58024.4,1113.0,11497.289999999999,0.0,0.0,Healthy
297.6,308.7,1475,46.6,54,68735.0,2516.4,14385.42,0.0,0.0,Healthy
297.6,308.7,1659,32.1,49,53253.9,1572.9,9909.27,0.0,0.0,Healthy
297.3,308.0,1518,36.0,59,54648.0,2124.0,11088.0,0.0,0.0,Healthy
299.1,310.0,1657,33.1,187,54846.700000000004,6189.7,10261.0,0.0,0.0,Healthy
298.5,310.0,1492,41.2,19,61470.4,782.8000000000001,12772.0,0.0,0.0,Healthy
299.1,310.0,1580,36.0,195,56880.0,7020.0,11160.0,0.0,0.0,Healthy
298.5,309.9,1482,42.1,15,62392.200000000004,631.5,13046.789999999999,0.0,0.0,Healthy
298.6,310.0,1541,36.9,12,56862.899999999994,442.79999999999995,11439.0,0.0,0.0,Healthy
297.6,308.7,1476,39.0,44,57564.0,1716.0,12039.3,0.0,0.0,Healthy
298.6,309.9,1668,32.3,6,53876.399999999994,193.79999999999998,10009.769999999999,0.0,0.0,Healthy
297.3,308.1,1763,28.4,54,50069.2,1533.6,8750.04,0.0,0.0,Healthy
298.6,309.7,1463,39.1,66,57203.3,2580.6,12109.27,0.0,0.0,Healthy
298.7,309.9,1464,38.0,74,55632.0,2812.0,11776.199999999999,0.0,0.0,Healthy
298.9,310.0,1470,45.9,109,67473.0,5003.099999999999,14229.0,0.0,0.0,Healthy
298.5,309.5,1501,40.2,114,60340.200000000004,4582.8,12441.900000000001,0.0,0.0,Healthy
299.0,310.2,1625,31.8,89,51675.0,2830.2000000000003,9864.36,0.0,0.0,Healthy
297.4,308.5,1462,42.8,68,62573.6,2910.3999999999996,13203.8,0.0,0.0,Healthy
299.1,310.3,1441,43.9,94,63259.9,4126.599999999999,13622.17,0.0,0.0,Healthy
299.0,310.2,1564,39.9,97,62403.6,3870.2999999999997,12376.98,0.0,0.0,Healthy
297.4,308.3,1483,41.9,47,62137.7,1969.3,12917.77,0.0,0.0,Healthy
299.0,310.2,1516,35.3,102,53514.799999999996,3600.6,10950.06,0.0,0.0,Healthy
299.0,310.1,1447,42.8,104,61931.6,4451.2,13272.28,0.0,0.0,Healthy
298.4,309.5,1520,38.1,106,57912.0,4038.6000000000004,11791.95,0.0,0.0,Healthy
298.4,309.6,1477,35.6,101,52581.200000000004,3595.6000000000004,11021.760000000002,0.0,0.0,Healthy
298.5,309.7,1634,37.8,78,61765.2,2948.3999999999996,11706.659999999998,0.0,0.0,Healthy
298.6,309.7,1627,33.4,99,54341.799999999996,3306.6,10343.98,0.0,0.0,Healthy
298.5,309.6,1579,33.5,91,52896.5,3048.5,10371.6,0.0,0.0,Healthy
299.0,310.1,1555,38.6,118,60023.0,4554.8,11969.86,0.0,0.0,Healthy
298.5,309.6,1585,32.2,89,51037.00000000001,2865.8,9969.12,0.0,0.0,Healthy
298.5,309.7,1557,37.7,86,58698.9,3242.2000000000003,11675.69,0.0,0.0,Healthy
298.9,310.0,1487,36.6,129,54424.200000000004,4721.400000000001,11346.0,0.0,0.0,Healthy
